攝影機名稱,車牌,單位,日期,時間,攝影機,經度,緯度
八德區-P公園-角落,ACC-0001,八德分局,2025-08-07,22:46:20,2815946851,121.29285714285714,24.992857142857144
八德區-P公園-角落,DEL-8888,八德分局,2025-08-07,22:47:41,2815946851,121.29285714285714,24.992857142857144
八德區-P公園-角落,ACC-0002,八德分局,2025-08-07,22:49:05,2815946851,121.29285714285714,24.992857142857144
大溪區-P停車場-後方,ACC-0001,八德分局,2025-08-07,22:56:50,2863286316,121.30357142857143,25.00357142857143
大溪區-P停車場-後方,DEL-8888,八德分局,2025-08-07,22:58:52,2863286316,121.30357142857143,25.00357142857143
大溪區-P停車場-後方,ACC-0002,八德分局,2025-08-07,22:59:20,2863286316,121.30357142857143,25.00357142857143
大溪區-P停車場-後方,DEL-8888,八德分局,2025-08-07,23:19:21,2863286316,121.30357142857143,25.00357142857143
新屋區-P濱海涼亭,DEL-8888,八德分局,2025-08-07,23:28:49,2655257456,121.325,25.025000000000002
交通幹道-AD段,DEL-8888,交通大隊,2025-08-07,23:37:51,2680896769,121.37857142857143,25.07857142857143
楊梅區-A幹道-路口1,DEL-8888,楊梅派出所,2025-08-07,23:47:59,2674727448,121.11071428571428,24.810714285714287
楊梅區-A住宅區-巷口,DEL-8888,楊梅派出所,2025-08-07,23:57:35,2288784783,121.1,24.8
楊梅區-A住宅區-巷口,DEL-8888,楊梅派出所,2025-08-07,23:57:35,2288784783,121.1,24.8
龍潭區-D湖畔道路,ACC-0001,龍潭派出所,2025-08-08,00:17:00,2979107486,121.25,24.950000000000003
平鎮區-C車站,ACC-0002,平鎮派出所,2025-08-08,00:47:00,2415795540,121.22857142857143,24.92857142857143
楊梅區-A住宅區-巷口,DEL-8888,楊梅派出所,2025-08-08,07:24:03,2288784783,121.1,24.8
楊梅區-A住宅區-巷口,NOR-1001,楊梅派出所,2025-08-08,08:13:55,2288784783,121.1,24.8
龍潭區-D湖畔道路,ACC-0001,龍潭派出所,2025-08-08,08:17:10,2979107486,121.25,24.950000000000003
楊梅區-交流道A,NOR-1001,楊梅派出所,2025-08-08,08:24:26,2329904567,121.14285714285714,24.842857142857145
楊梅區-A住宅區-巷口,NOR-1004,楊梅派出所,2025-08-08,08:34:18,2288784783,121.1,24.8
交通幹道-AB段,NOR-1001,交通大隊,2025-08-08,08:36:08,2191018895,121.34642857142858,25.046428571428574
楊梅區-A住宅區-巷口,NOR-1003,楊梅派出所,2025-08-08,08:43:06,2288784783,121.1,24.8
中壢區-交流道B,NOR-1001,中壢派出所,2025-08-08,08:48:07,2829370738,121.19642857142857,24.896428571428572
楊梅區-交流道A,NOR-1003,楊梅派出所,2025-08-08,08:54:28,2329904567,121.14285714285714,24.842857142857145
楊梅區-交流道A,NOR-1004,楊梅派出所,2025-08-08,08:55:38,2329904567,121.14285714285714,24.842857142857145
中壢區-B園區-入口,NOR-1001,中壢派出所,2025-08-08,08:58:17,2250077692,121.15357142857142,24.853571428571428
交通幹道-AB段,NOR-1003,交通大隊,2025-08-08,09:02:34,2191018895,121.34642857142858,25.046428571428574
中壢區-B園區-入口,TER-9999,中壢派出所,2025-08-08,09:03:00,2250077692,121.15357142857142,24.853571428571428
中壢區-B園區-內部,NOR-1001,中壢派出所,2025-08-08,09:07:49,2592795868,121.16428571428571,24.864285714285714
中壢區-B園區-內部,NOR-1001,中壢派出所,2025-08-08,09:07:49,2592795868,121.16428571428571,24.864285714285714
中壢區-交流道B,NOR-1003,中壢派出所,2025-08-08,09:12:59,2829370738,121.19642857142857,24.896428571428572
交通幹道-AB段,NOR-1004,交通大隊,2025-08-08,09:13:33,2191018895,121.34642857142858,25.046428571428574
中壢區-B園區-入口,TER-9999,中壢派出所,2025-08-08,09:15:52,2250077692,121.15357142857142,24.853571428571428
中壢區-B園區-入口,NOR-1003,中壢派出所,2025-08-08,09:21:49,2250077692,121.15357142857142,24.853571428571428
中壢區-B園區-入口,TER-9999,中壢派出所,2025-08-08,09:26:22,2250077692,121.15357142857142,24.853571428571428
中壢區-交流道B,NOR-1004,中壢派出所,2025-08-08,09:30:48,2829370738,121.19642857142857,24.896428571428572
中壢區-B園區-內部,NOR-1003,中壢派出所,2025-08-08,09:31:20,2592795868,121.16428571428571,24.864285714285714
中壢區-B園區-內部,NOR-1003,中壢派出所,2025-08-08,09:31:20,2592795868,121.16428571428571,24.864285714285714
中壢區-B商業大道-1,TER-9999,中壢派出所,2025-08-08,09:37:16,2153912235,121.175,24.875
中壢區-交流道B,TER-9999,中壢派出所,2025-08-08,09:48:16,2829370738,121.19642857142857,24.896428571428572
中壢區-B商業大道-2,TER-9999,中壢派出所,2025-08-08,09:48:16,2615282047,121.18571428571428,24.885714285714286
中壢區-B園區-入口,NOR-1004,中壢派出所,2025-08-08,09:48:32,2250077692,121.15357142857142,24.853571428571428
中壢區-交流道B,TER-9999,中壢派出所,2025-08-08,09:56:33,2829370738,121.19642857142857,24.896428571428572
中壢區-B園區-入口,TER-9999,中壢派出所,2025-08-08,10:07:46,2250077692,121.15357142857142,24.853571428571428
中壢區-B園區-內部,NOR-1004,中壢派出所,2025-08-08,10:09:19,2592795868,121.16428571428571,24.864285714285714
中壢區-B園區-內部,NOR-1004,中壢派出所,2025-08-08,10:09:19,2592795868,121.16428571428571,24.864285714285714
中壢區-B商業大道-1,TER-9999,中壢派出所,2025-08-08,10:17:08,2153912235,121.175,24.875
中壢區-B商業大道-2,TER-9999,中壢派出所,2025-08-08,10:26:33,2615282047,121.18571428571428,24.885714285714286
中壢區-B商業大道-2,TER-9999,中壢派出所,2025-08-08,10:26:33,2615282047,121.18571428571428,24.885714285714286
中壢區-B商業大道-2,TER-9999,中壢派出所,2025-08-08,10:32:53,2615282047,121.18571428571428,24.885714285714286
平鎮區-C車站,ACC-0002,平鎮派出所,2025-08-08,10:33:12,2415795540,121.22857142857143,24.92857142857143
中壢區-B商業大道-2,TER-9999,中壢派出所,2025-08-08,10:42:26,2615282047,121.18571428571428,24.885714285714286
中壢區-交流道B,TER-9999,中壢派出所,2025-08-08,10:53:52,2829370738,121.19642857142857,24.896428571428572
中壢區-B商業大道-2,TER-9999,中壢派出所,2025-08-08,11:03:39,2615282047,121.18571428571428,24.885714285714286
中壢區-B園區-入口,TER-9999,中壢派出所,2025-08-08,11:03:39,2250077692,121.15357142857142,24.853571428571428
楊梅區-A住宅區-巷口,ACC-0001,楊梅派出所,2025-08-08,11:11:42,2288784783,121.1,24.8
中壢區-B商業大道-2,TER-9999,中壢派出所,2025-08-08,11:13:13,2615282047,121.18571428571428,24.885714285714286
楊梅區-交流道A,ACC-0001,楊梅派出所,2025-08-08,11:22:49,2329904567,121.14285714285714,24.842857142857145
中壢區-B商業大道-2,TER-9999,中壢派出所,2025-08-08,11:24:13,2615282047,121.18571428571428,24.885714285714286
中壢區-交流道B,TER-9999,中壢派出所,2025-08-08,11:32:42,2829370738,121.19642857142857,24.896428571428572
交通幹道-AB段,ACC-0001,交通大隊,2025-08-08,11:33:38,2191018895,121.34642857142858,25.046428571428574
中壢區-B商業大道-1,TER-9999,中壢派出所,2025-08-08,11:41:04,2153912235,121.175,24.875
中壢區-B園區-入口,TER-9999,中壢派出所,2025-08-08,11:41:04,2250077692,121.15357142857142,24.853571428571428
中壢區-交流道B,ACC-0001,中壢派出所,2025-08-08,11:44:07,2829370738,121.19642857142857,24.896428571428572
中壢區-B商業大道-1,TER-9999,中壢派出所,2025-08-08,11:49:41,2153912235,121.175,24.875
中壢區-B園區-入口,ACC-0001,中壢派出所,2025-08-08,11:53:45,2250077692,121.15357142857142,24.853571428571428
中壢區-B商業大道-2,TER-9999,中壢派出所,2025-08-08,11:59:36,2615282047,121.18571428571428,24.885714285714286
龍潭區-D湖畔道路,ACC-0001,龍潭派出所,2025-08-08,12:03:45,2979107486,121.25,24.950000000000003
中壢區-B園區-內部,ACC-0001,中壢派出所,2025-08-08,12:03:45,2592795868,121.16428571428571,24.864285714285714
中壢區-交流道B,TER-9999,中壢派出所,2025-08-08,12:09:42,2829370738,121.19642857142857,24.896428571428572
中壢區-B商業大道-1,TER-9999,中壢派出所,2025-08-08,12:17:52,2153912235,121.175,24.875
中壢區-B園區-入口,TER-9999,中壢派出所,2025-08-08,12:17:52,2250077692,121.15357142857142,24.853571428571428
中壢區-B商業大道-1,TER-9999,中壢派出所,2025-08-08,12:33:33,2153912235,121.175,24.875
中壢區-B園區-入口,TER-9999,中壢派出所,2025-08-08,12:41:58,2250077692,121.15357142857142,24.853571428571428
中壢區-B商業大道-1,TER-9999,中壢派出所,2025-08-08,12:50:46,2153912235,121.175,24.875
中壢區-B商業大道-2,TER-9999,中壢派出所,2025-08-08,12:59:24,2615282047,121.18571428571428,24.885714285714286
中壢區-B商業大道-1,TER-9999,中壢派出所,2025-08-08,12:59:24,2153912235,121.175,24.875
中壢區-B商業大道-1,TER-9999,中壢派出所,2025-08-08,13:15:20,2153912235,121.175,24.875
中壢區-B商業大道-2,TER-9999,中壢派出所,2025-08-08,13:25:05,2615282047,121.18571428571428,24.885714285714286
中壢區-交流道B,TER-9999,中壢派出所,2025-08-08,13:34:46,2829370738,121.19642857142857,24.896428571428572
中壢區-B園區-入口,TER-9999,中壢派出所,2025-08-08,13:45:57,2250077692,121.15357142857142,24.853571428571428
中壢區-B商業大道-1,TER-9999,中壢派出所,2025-08-08,13:45:57,2153912235,121.175,24.875
中壢區-B商業大道-1,TER-9999,中壢派出所,2025-08-08,13:55:14,2153912235,121.175,24.875
中壢區-B園區-入口,TER-9999,中壢派出所,2025-08-08,14:04:42,2250077692,121.15357142857142,24.853571428571428
中壢區-B商業大道-1,TER-9999,中壢派出所,2025-08-08,14:16:35,2153912235,121.175,24.875
中壢區-交流道B,TER-9999,中壢派出所,2025-08-08,14:25:14,2829370738,121.19642857142857,24.896428571428572
中壢區-B商業大道-2,TER-9999,中壢派出所,2025-08-08,14:25:14,2615282047,121.18571428571428,24.885714285714286
中壢區-交流道B,TER-9999,中壢派出所,2025-08-08,14:31:23,2829370738,121.19642857142857,24.896428571428572
中壢區-B園區-內部,NOR-1001,中壢派出所,2025-08-08,17:28:56,2592795868,121.16428571428571,24.864285714285714
中壢區-B園區-內部,NOR-1003,中壢派出所,2025-08-08,17:44:28,2592795868,121.16428571428571,24.864285714285714
中壢區-B園區-內部,NOR-1004,中壢派出所,2025-08-08,18:12:22,2592795868,121.16428571428571,24.864285714285714
中壢區-B園區-內部,NOR-1001,中壢派出所,2025-08-08,18:21:10,2592795868,121.16428571428571,24.864285714285714
中壢區-B園區-入口,NOR-1001,中壢派出所,2025-08-08,18:31:15,2250077692,121.15357142857142,24.853571428571428
中壢區-B園區-內部,NOR-1004,中壢派出所,2025-08-08,18:32:03,2592795868,121.16428571428571,24.864285714285714
中壢區-交流道B,NOR-1001,中壢派出所,2025-08-08,18:39:30,2829370738,121.19642857142857,24.896428571428572
中壢區-B園區-內部,NOR-1003,中壢派出所,2025-08-08,18:40:21,2592795868,121.16428571428571,24.864285714285714
交通幹道-AB段,NOR-1001,交通大隊,2025-08-08,18:49:00,2191018895,121.34642857142858,25.046428571428574
中壢區-B園區-入口,NOR-1003,中壢派出所,2025-08-08,18:51:27,2250077692,121.15357142857142,24.853571428571428
中壢區-B園區-入口,NOR-1004,中壢派出所,2025-08-08,18:52:31,2250077692,121.15357142857142,24.853571428571428
楊梅區-交流道A,NOR-1001,楊梅派出所,2025-08-08,18:59:03,2329904567,121.14285714285714,24.842857142857145
中壢區-交流道B,NOR-1003,中壢派出所,2025-08-08,19:02:52,2829370738,121.19642857142857,24.896428571428572
楊梅區-A住宅區-巷口,NOR-1001,楊梅派出所,2025-08-08,19:10:44,2288784783,121.1,24.8
交通幹道-AB段,NOR-1003,交通大隊,2025-08-08,19:11:20,2191018895,121.34642857142858,25.046428571428574
中壢區-交流道B,NOR-1004,中壢派出所,2025-08-08,19:13:26,2829370738,121.19642857142857,24.896428571428572
楊梅區-交流道A,NOR-1003,楊梅派出所,2025-08-08,19:20:28,2329904567,121.14285714285714,24.842857142857145
交通幹道-AB段,NOR-1004,交通大隊,2025-08-08,19:28:15,2191018895,121.34642857142858,25.046428571428574
楊梅區-A住宅區-巷口,NOR-1003,楊梅派出所,2025-08-08,19:30:11,2288784783,121.1,24.8
楊梅區-交流道A,NOR-1004,楊梅派出所,2025-08-08,19:47:55,2329904567,121.14285714285714,24.842857142857145
楊梅區-A住宅區-巷口,NOR-1004,楊梅派出所,2025-08-08,20:05:51,2288784783,121.1,24.8
龍潭區-D湖畔道路,ACC-0001,龍潭派出所,2025-08-08,22:06:25,2979107486,121.25,24.950000000000003
楊梅區-A住宅區-巷口,ACC-0001,楊梅派出所,2025-08-09,11:10:34,2288784783,121.1,24.8
楊梅區-交流道A,ACC-0001,楊梅派出所,2025-08-09,11:19:45,2329904567,121.14285714285714,24.842857142857145
交通幹道-AB段,ACC-0001,交通大隊,2025-08-09,11:29:29,2191018895,121.34642857142858,25.046428571428574
中壢區-交流道B,ACC-0001,中壢派出所,2025-08-09,11:40:09,2829370738,121.19642857142857,24.896428571428572
中壢區-B園區-入口,ACC-0001,中壢派出所,2025-08-09,11:48:58,2250077692,121.15357142857142,24.853571428571428
中壢區-B園區-內部,ACC-0001,中壢派出所,2025-08-09,12:00:15,2592795868,121.16428571428571,24.864285714285714
平鎮區-C車站,ACC-0001,平鎮派出所,2025-08-09,12:00:15,2415795540,121.22857142857143,24.92857142857143
中壢區-B園區-內部,SPA-7777,中壢派出所,2025-08-09,18:08:52,2592795868,121.16428571428571,24.864285714285714
中壢區-B商業大道-1,SPA-7777,中壢派出所,2025-08-09,18:18:12,2153912235,121.175,24.875
交通幹道-BC段,SPA-7777,交通大隊,2025-08-09,18:26:37,2381856385,121.35714285714286,25.057142857142857
平鎮區-C大學路,SPA-7777,平鎮派出所,2025-08-09,18:35:30,2912098431,121.21785714285714,24.917857142857144
交通幹道-CD段,SPA-7777,交通大隊,2025-08-09,18:45:15,2973409606,121.36785714285715,25.067857142857143
龍潭區-D風景區-入口,SPA-7777,龍潭派出所,2025-08-09,18:53:33,2166590159,121.23928571428571,24.939285714285717
平鎮區-C車站,ACC-0001,平鎮派出所,2025-08-09,21:18:18,2415795540,121.22857142857143,24.92857142857143
中壢區-B園區-內部,SPA-8888,中壢派出所,2025-08-10,13:08:08,2592795868,121.16428571428571,24.864285714285714
中壢區-B商業大道-1,SPA-8888,中壢派出所,2025-08-10,13:18:54,2153912235,121.175,24.875
交通幹道-BC段,SPA-8888,交通大隊,2025-08-10,13:27:34,2381856385,121.35714285714286,25.057142857142857
平鎮區-C大學路,SPA-8888,平鎮派出所,2025-08-10,13:37:10,2912098431,121.21785714285714,24.917857142857144
交通幹道-CD段,SPA-8888,交通大隊,2025-08-10,13:46:06,2973409606,121.36785714285715,25.067857142857143
龍潭區-D風景區-入口,SPA-8888,龍潭派出所,2025-08-10,13:55:07,2166590159,121.23928571428571,24.939285714285717
平鎮區-C住宅區-巷口,ACC-0001,平鎮派出所,2025-08-10,22:53:56,2406023551,121.20714285714286,24.90714285714286
平鎮區-C住宅區-巷口,DEL-8888,平鎮派出所,2025-08-10,22:57:03,2406023551,121.20714285714286,24.90714285714286
平鎮區-C住宅區-巷口,ACC-0002,平鎮派出所,2025-08-10,22:58:30,2406023551,121.20714285714286,24.90714285714286
交通幹道-CP段,ACC-0001,交通大隊,2025-08-10,23:04:29,2383958329,121.4,25.1
交通幹道-CP段,DEL-8888,交通大隊,2025-08-10,23:05:05,2383958329,121.4,25.1
交通幹道-CP段,ACC-0002,交通大隊,2025-08-10,23:07:51,2383958329,121.4,25.1
八德區-P公園-角落,DEL-8888,八德分局,2025-08-10,23:15:05,2815946851,121.29285714285714,24.992857142857144
八德區-P公園-角落,ACC-0001,八德分局,2025-08-10,23:15:42,2815946851,121.29285714285714,24.992857142857144
八德區-P公園-角落,ACC-0002,八德分局,2025-08-10,23:17:11,2815946851,121.29285714285714,24.992857142857144
大溪區-P停車場-後方,ACC-0001,八德分局,2025-08-10,23:23:36,2863286316,121.30357142857143,25.00357142857143
大溪區-P停車場-後方,DEL-8888,八德分局,2025-08-10,23:26:05,2863286316,121.30357142857143,25.00357142857143
大溪區-P停車場-後方,ACC-0002,八德分局,2025-08-10,23:27:31,2863286316,121.30357142857143,25.00357142857143
大溪區-P停車場-後方,DEL-8888,八德分局,2025-08-10,23:48:24,2863286316,121.30357142857143,25.00357142857143
新屋區-P濱海涼亭,DEL-8888,八德分局,2025-08-10,23:59:23,2655257456,121.325,25.025000000000002
交通幹道-AD段,DEL-8888,交通大隊,2025-08-11,00:09:58,2680896769,121.37857142857143,25.07857142857143
楊梅區-A幹道-路口1,DEL-8888,楊梅派出所,2025-08-11,00:18:29,2674727448,121.11071428571428,24.810714285714287
楊梅區-A住宅區-巷口,DEL-8888,楊梅派出所,2025-08-11,00:29:47,2288784783,121.1,24.8
楊梅區-A住宅區-巷口,DEL-8888,楊梅派出所,2025-08-11,00:29:47,2288784783,121.1,24.8
平鎮區-C車站,ACC-0001,平鎮派出所,2025-08-11,00:46:00,2415795540,121.22857142857143,24.92857142857143
龍潭區-D湖畔道路,ACC-0002,龍潭派出所,2025-08-11,01:16:00,2979107486,121.25,24.950000000000003
楊梅區-A住宅區-巷口,DEL-8888,楊梅派出所,2025-08-11,07:38:24,2288784783,121.1,24.8
平鎮區-C車站,ACC-0001,平鎮派出所,2025-08-11,08:06:19,2415795540,121.22857142857143,24.92857142857143
楊梅區-A住宅區-巷口,NOR-1001,楊梅派出所,2025-08-11,08:11:59,2288784783,121.1,24.8
楊梅區-A住宅區-巷口,NOR-1002,楊梅派出所,2025-08-11,08:18:38,2288784783,121.1,24.8
楊梅區-交流道A,NOR-1001,楊梅派出所,2025-08-11,08:21:49,2329904567,121.14285714285714,24.842857142857145
楊梅區-交流道A,NOR-1002,楊梅派出所,2025-08-11,08:29:23,2329904567,121.14285714285714,24.842857142857145
交通幹道-AB段,NOR-1001,交通大隊,2025-08-11,08:31:21,2191018895,121.34642857142858,25.046428571428574
交通幹道-AB段,NOR-1002,交通大隊,2025-08-11,08:41:12,2191018895,121.34642857142858,25.046428571428574
楊梅區-A住宅區-巷口,NOR-1005,楊梅派出所,2025-08-11,08:41:12,2288784783,121.1,24.8
中壢區-交流道B,NOR-1001,中壢派出所,2025-08-11,08:41:56,2829370738,121.19642857142857,24.896428571428572
楊梅區-A住宅區-巷口,NOR-1003,楊梅派出所,2025-08-11,08:45:22,2288784783,121.1,24.8
楊梅區-交流道A,NOR-1005,楊梅派出所,2025-08-11,08:49:57,2329904567,121.14285714285714,24.842857142857145
中壢區-B園區-入口,NOR-1001,中壢派出所,2025-08-11,08:52:09,2250077692,121.15357142857142,24.853571428571428
中壢區-交流道B,NOR-1002,中壢派出所,2025-08-11,08:52:15,2829370738,121.19642857142857,24.896428571428572
楊梅區-交流道A,NOR-1003,楊梅派出所,2025-08-11,08:55:28,2329904567,121.14285714285714,24.842857142857145
中壢區-B園區-內部,NOR-1001,中壢派出所,2025-08-11,09:01:07,2592795868,121.16428571428571,24.864285714285714
中壢區-B園區-內部,NOR-1001,中壢派出所,2025-08-11,09:01:07,2592795868,121.16428571428571,24.864285714285714
交通幹道-AB段,NOR-1005,交通大隊,2025-08-11,09:01:49,2191018895,121.34642857142858,25.046428571428574
中壢區-B園區-入口,NOR-1002,中壢派出所,2025-08-11,09:03:12,2250077692,121.15357142857142,24.853571428571428
中壢區-B園區-入口,TER-9999,中壢派出所,2025-08-11,09:04:00,2250077692,121.15357142857142,24.853571428571428
交通幹道-AB段,NOR-1003,交通大隊,2025-08-11,09:04:09,2191018895,121.34642857142858,25.046428571428574
中壢區-交流道B,NOR-1005,中壢派出所,2025-08-11,09:12:16,2829370738,121.19642857142857,24.896428571428572
中壢區-B園區-內部,NOR-1002,中壢派出所,2025-08-11,09:14:24,2592795868,121.16428571428571,24.864285714285714
中壢區-B園區-內部,NOR-1002,中壢派出所,2025-08-11,09:14:24,2592795868,121.16428571428571,24.864285714285714
中壢區-交流道B,NOR-1003,中壢派出所,2025-08-11,09:16:09,2829370738,121.19642857142857,24.896428571428572
中壢區-B園區-入口,NOR-1005,中壢派出所,2025-08-11,09:22:07,2250077692,121.15357142857142,24.853571428571428
中壢區-B園區-入口,TER-9999,中壢派出所,2025-08-11,09:26:10,2250077692,121.15357142857142,24.853571428571428
中壢區-B園區-入口,NOR-1003,中壢派出所,2025-08-11,09:26:37,2250077692,121.15357142857142,24.853571428571428
中壢區-B園區-內部,NOR-1005,中壢派出所,2025-08-11,09:30:20,2592795868,121.16428571428571,24.864285714285714
中壢區-B園區-內部,NOR-1005,中壢派出所,2025-08-11,09:30:20,2592795868,121.16428571428571,24.864285714285714
中壢區-B商業大道-2,TER-9999,中壢派出所,2025-08-11,09:35:27,2615282047,121.18571428571428,24.885714285714286
中壢區-B園區-內部,NOR-1003,中壢派出所,2025-08-11,09:35:46,2592795868,121.16428571428571,24.864285714285714
中壢區-B園區-內部,NOR-1003,中壢派出所,2025-08-11,09:35:46,2592795868,121.16428571428571,24.864285714285714
中壢區-交流道B,TER-9999,中壢派出所,2025-08-11,09:44:49,2829370738,121.19642857142857,24.896428571428572
中壢區-B園區-入口,TER-9999,中壢派出所,2025-08-11,09:56:06,2250077692,121.15357142857142,24.853571428571428
中壢區-B商業大道-1,TER-9999,中壢派出所,2025-08-11,09:56:06,2153912235,121.175,24.875
龍潭區-D湖畔道路,ACC-0002,龍潭派出所,2025-08-11,09:56:52,2979107486,121.25,24.950000000000003
中壢區-B商業大道-1,TER-9999,中壢派出所,2025-08-11,10:06:26,2153912235,121.175,24.875
中壢區-B園區-入口,TER-9999,中壢派出所,2025-08-11,10:17:07,2250077692,121.15357142857142,24.853571428571428
中壢區-B商業大道-1,TER-9999,中壢派出所,2025-08-11,10:25:45,2153912235,121.175,24.875
中壢區-B商業大道-2,TER-9999,中壢派出所,2025-08-11,10:37:05,2615282047,121.18571428571428,24.885714285714286
中壢區-交流道B,TER-9999,中壢派出所,2025-08-11,10:37:05,2829370738,121.19642857142857,24.896428571428572
中壢區-交流道B,TER-9999,中壢派出所,2025-08-11,10:45:13,2829370738,121.19642857142857,24.896428571428572
中壢區-B園區-入口,TER-9999,中壢派出所,2025-08-11,10:53:44,2250077692,121.15357142857142,24.853571428571428
中壢區-B商業大道-1,TER-9999,中壢派出所,2025-08-11,11:02:27,2153912235,121.175,24.875
中壢區-B商業大道-2,TER-9999,中壢派出所,2025-08-11,11:12:02,2615282047,121.18571428571428,24.885714285714286
中壢區-交流道B,TER-9999,中壢派出所,2025-08-11,11:12:02,2829370738,121.19642857142857,24.896428571428572
中壢區-交流道B,TER-9999,中壢派出所,2025-08-11,11:25:09,2829370738,121.19642857142857,24.896428571428572
中壢區-B商業大道-2,TER-9999,中壢派出所,2025-08-11,11:35:51,2615282047,121.18571428571428,24.885714285714286
中壢區-交流道B,TER-9999,中壢派出所,2025-08-11,11:46:48,2829370738,121.19642857142857,24.896428571428572
中壢區-B商業大道-2,TER-9999,中壢派出所,2025-08-11,11:57:46,2615282047,121.18571428571428,24.885714285714286
中壢區-B園區-入口,TER-9999,中壢派出所,2025-08-11,11:57:46,2250077692,121.15357142857142,24.853571428571428
中壢區-B商業大道-2,TER-9999,中壢派出所,2025-08-11,12:06:59,2615282047,121.18571428571428,24.885714285714286
中壢區-B園區-內部,NOR-1001,中壢派出所,2025-08-11,17:12:56,2592795868,121.16428571428571,24.864285714285714
中壢區-B園區-入口,NOR-1001,中壢派出所,2025-08-11,17:23:43,2250077692,121.15357142857142,24.853571428571428
中壢區-交流道B,NOR-1001,中壢派出所,2025-08-11,17:31:48,2829370738,121.19642857142857,24.896428571428572
交通幹道-AB段,NOR-1001,交通大隊,2025-08-11,17:40:08,2191018895,121.34642857142858,25.046428571428574
楊梅區-交流道A,NOR-1001,楊梅派出所,2025-08-11,17:51:18,2329904567,121.14285714285714,24.842857142857145
中壢區-B園區-內部,NOR-1002,中壢派出所,2025-08-11,17:54:18,2592795868,121.16428571428571,24.864285714285714
中壢區-B園區-內部,NOR-1002,中壢派出所,2025-08-11,17:56:17,2592795868,121.16428571428571,24.864285714285714
中壢區-B園區-內部,NOR-1003,中壢派出所,2025-08-11,17:56:29,2592795868,121.16428571428571,24.864285714285714
中壢區-B園區-內部,NOR-1001,中壢派出所,2025-08-11,17:57:08,2592795868,121.16428571428571,24.864285714285714
中壢區-B園區-內部,NOR-1005,中壢派出所,2025-08-11,17:58:31,2592795868,121.16428571428571,24.864285714285714
楊梅區-A住宅區-巷口,NOR-1001,楊梅派出所,2025-08-11,18:02:00,2288784783,121.1,24.8
中壢區-B園區-入口,NOR-1002,中壢派出所,2025-08-11,18:02:37,2250077692,121.15357142857142,24.853571428571428
中壢區-B園區-內部,NOR-1003,中壢派出所,2025-08-11,18:12:19,2592795868,121.16428571428571,24.864285714285714
中壢區-交流道B,NOR-1002,中壢派出所,2025-08-11,18:12:51,2829370738,121.19642857142857,24.896428571428572
中壢區-B園區-入口,NOR-1003,中壢派出所,2025-08-11,18:20:48,2250077692,121.15357142857142,24.853571428571428
交通幹道-AB段,NOR-1002,交通大隊,2025-08-11,18:23:36,2191018895,121.34642857142858,25.046428571428574
中壢區-交流道B,NOR-1003,中壢派出所,2025-08-11,18:29:58,2829370738,121.19642857142857,24.896428571428572
楊梅區-交流道A,NOR-1002,楊梅派出所,2025-08-11,18:33:25,2329904567,121.14285714285714,24.842857142857145
交通幹道-AB段,NOR-1003,交通大隊,2025-08-11,18:40:31,2191018895,121.34642857142858,25.046428571428574
楊梅區-A住宅區-巷口,NOR-1002,楊梅派出所,2025-08-11,18:41:58,2288784783,121.1,24.8
楊梅區-交流道A,NOR-1003,楊梅派出所,2025-08-11,18:52:10,2329904567,121.14285714285714,24.842857142857145
中壢區-B園區-內部,NOR-1005,中壢派出所,2025-08-11,18:59:52,2592795868,121.16428571428571,24.864285714285714
楊梅區-A住宅區-巷口,NOR-1003,楊梅派出所,2025-08-11,19:03:54,2288784783,121.1,24.8
中壢區-B園區-入口,NOR-1005,中壢派出所,2025-08-11,19:11:00,2250077692,121.15357142857142,24.853571428571428
中壢區-交流道B,NOR-1005,中壢派出所,2025-08-11,19:19:02,2829370738,121.19642857142857,24.896428571428572
交通幹道-AB段,NOR-1005,交通大隊,2025-08-11,19:30:47,2191018895,121.34642857142858,25.046428571428574
楊梅區-交流道A,NOR-1005,楊梅派出所,2025-08-11,19:39:54,2329904567,121.14285714285714,24.842857142857145
楊梅區-A住宅區-巷口,NOR-1005,楊梅派出所,2025-08-11,19:48:22,2288784783,121.1,24.8
楊梅區-A住宅區-巷口,NOR-1005,楊梅派出所,2025-08-12,08:13:01,2288784783,121.1,24.8
楊梅區-交流道A,NOR-1005,楊梅派出所,2025-08-12,08:22:13,2329904567,121.14285714285714,24.842857142857145
楊梅區-A住宅區-巷口,NOR-1004,楊梅派出所,2025-08-12,08:31:24,2288784783,121.1,24.8
交通幹道-AB段,NOR-1005,交通大隊,2025-08-12,08:31:46,2191018895,121.34642857142858,25.046428571428574
楊梅區-交流道A,NOR-1004,楊梅派出所,2025-08-12,08:39:36,2329904567,121.14285714285714,24.842857142857145
中壢區-交流道B,NOR-1005,中壢派出所,2025-08-12,08:40:15,2829370738,121.19642857142857,24.896428571428572
楊梅區-A住宅區-巷口,NOR-1003,楊梅派出所,2025-08-12,08:40:36,2288784783,121.1,24.8
交通幹道-AB段,NOR-1004,交通大隊,2025-08-12,08:48:07,2191018895,121.34642857142858,25.046428571428574
中壢區-B園區-入口,NOR-1005,中壢派出所,2025-08-12,08:50:21,2250077692,121.15357142857142,24.853571428571428
