攝影機名稱,車牌,單位,日期,時間,攝影機,經度,緯度
楊梅區-A住宅區-巷口,NOR-1001,楊梅派出所,2025-08-07,20:08:12,2874031857,121.1,24.8
楊梅區-A住宅區-巷口,NOR-1005,楊梅派出所,2025-08-08,08:19:57,2874031857,121.1,24.8
楊梅區-交流道A,NOR-1005,楊梅派出所,2025-08-08,08:31:34,2215275639,121.14285714285714,24.842857142857145
楊梅區-A住宅區-巷口,NOR-1002,楊梅派出所,2025-08-08,08:32:51,2874031857,121.1,24.8
交通幹道-AB段,NOR-1005,交通大隊,2025-08-08,08:40:27,2252769213,121.34642857142858,25.046428571428574
楊梅區-交流道A,NOR-1002,楊梅派出所,2025-08-08,08:42:25,2215275639,121.14285714285714,24.842857142857145
楊梅區-A住宅區-巷口,NOR-1004,楊梅派出所,2025-08-08,08:43:45,2874031857,121.1,24.8
楊梅區-A住宅區-巷口,NOR-1003,楊梅派出所,2025-08-08,08:48:33,2874031857,121.1,24.8
中壢區-交流道B,NOR-1005,中壢派出所,2025-08-08,08:49:10,2641986059,121.19642857142857,24.896428571428572
楊梅區-A住宅區-巷口,NOR-1001,楊梅派出所,2025-08-08,08:51:08,2874031857,121.1,24.8
楊梅區-交流道A,NOR-1004,楊梅派出所,2025-08-08,08:51:46,2215275639,121.14285714285714,24.842857142857145
交通幹道-AB段,NOR-1002,交通大隊,2025-08-08,08:53:07,2252769213,121.34642857142858,25.046428571428574
中壢區-B園區-入口,NOR-1005,中壢派出所,2025-08-08,08:57:38,2497330458,121.15357142857142,24.853571428571428
楊梅區-交流道A,NOR-1003,楊梅派出所,2025-08-08,08:59:28,2215275639,121.14285714285714,24.842857142857145
交通幹道-AB段,NOR-1004,交通大隊,2025-08-08,09:01:41,2252769213,121.34642857142858,25.046428571428574
楊梅區-交流道A,NOR-1001,楊梅派出所,2025-08-08,09:02:51,2215275639,121.14285714285714,24.842857142857145
中壢區-交流道B,NOR-1002,中壢派出所,2025-08-08,09:04:26,2641986059,121.19642857142857,24.896428571428572
中壢區-B園區-內部,NOR-1005,中壢派出所,2025-08-08,09:07:02,2757057287,121.16428571428571,24.864285714285714
中壢區-B園區-內部,NOR-1005,中壢派出所,2025-08-08,09:07:02,2757057287,121.16428571428571,24.864285714285714
交通幹道-AB段,NOR-1003,交通大隊,2025-08-08,09:08:24,2252769213,121.34642857142858,25.046428571428574
中壢區-交流道B,NOR-1004,中壢派出所,2025-08-08,09:10:02,2641986059,121.19642857142857,24.896428571428572
交通幹道-AB段,NOR-1001,交通大隊,2025-08-08,09:11:26,2252769213,121.34642857142858,25.046428571428574
中壢區-B園區-入口,NOR-1002,中壢派出所,2025-08-08,09:15:11,2497330458,121.15357142857142,24.853571428571428
中壢區-交流道B,NOR-1003,中壢派出所,2025-08-08,09:16:57,2641986059,121.19642857142857,24.896428571428572
中壢區-B園區-入口,NOR-1004,中壢派出所,2025-08-08,09:18:40,2497330458,121.15357142857142,24.853571428571428
中壢區-B園區-入口,TER-9999,中壢派出所,2025-08-08,09:20:00,2497330458,121.15357142857142,24.853571428571428
中壢區-交流道B,NOR-1001,中壢派出所,2025-08-08,09:20:50,2641986059,121.19642857142857,24.896428571428572
中壢區-B園區-入口,NOR-1003,中壢派出所,2025-08-08,09:25:59,2497330458,121.15357142857142,24.853571428571428
中壢區-B園區-內部,NOR-1002,中壢派出所,2025-08-08,09:26:06,2757057287,121.16428571428571,24.864285714285714
中壢區-B園區-內部,NOR-1002,中壢派出所,2025-08-08,09:26:06,2757057287,121.16428571428571,24.864285714285714
中壢區-B園區-內部,NOR-1004,中壢派出所,2025-08-08,09:28:07,2757057287,121.16428571428571,24.864285714285714
中壢區-B園區-內部,NOR-1004,中壢派出所,2025-08-08,09:28:07,2757057287,121.16428571428571,24.864285714285714
中壢區-B園區-入口,NOR-1001,中壢派出所,2025-08-08,09:31:04,2497330458,121.15357142857142,24.853571428571428
中壢區-B園區-內部,NOR-1003,中壢派出所,2025-08-08,09:34:42,2757057287,121.16428571428571,24.864285714285714
中壢區-B園區-內部,NOR-1003,中壢派出所,2025-08-08,09:34:42,2757057287,121.16428571428571,24.864285714285714
中壢區-B園區-入口,TER-9999,中壢派出所,2025-08-08,09:41:03,2497330458,121.15357142857142,24.853571428571428
中壢區-B園區-內部,NOR-1001,中壢派出所,2025-08-08,09:41:14,2757057287,121.16428571428571,24.864285714285714
中壢區-B園區-內部,NOR-1001,中壢派出所,2025-08-08,09:41:14,2757057287,121.16428571428571,24.864285714285714
中壢區-B商業大道-2,TER-9999,中壢派出所,2025-08-08,09:49:43,2562054218,121.18571428571428,24.885714285714286
中壢區-交流道B,TER-9999,中壢派出所,2025-08-08,09:59:05,2641986059,121.19642857142857,24.896428571428572
中壢區-B商業大道-1,TER-9999,中壢派出所,2025-08-08,10:11:05,2288630220,121.175,24.875
中壢區-B園區-入口,TER-9999,中壢派出所,2025-08-08,10:11:05,2497330458,121.15357142857142,24.853571428571428
中壢區-B商業大道-1,TER-9999,中壢派出所,2025-08-08,10:24:44,2288630220,121.175,24.875
中壢區-B園區-入口,TER-9999,中壢派出所,2025-08-08,10:36:43,2497330458,121.15357142857142,24.853571428571428
中壢區-B商業大道-1,TER-9999,中壢派出所,2025-08-08,10:46:49,2288630220,121.175,24.875
中壢區-B商業大道-2,TER-9999,中壢派出所,2025-08-08,10:55:18,2562054218,121.18571428571428,24.885714285714286
中壢區-B商業大道-2,TER-9999,中壢派出所,2025-08-08,10:55:18,2562054218,121.18571428571428,24.885714285714286
中壢區-B商業大道-2,TER-9999,中壢派出所,2025-08-08,11:07:53,2562054218,121.18571428571428,24.885714285714286
中壢區-B商業大道-2,TER-9999,中壢派出所,2025-08-08,11:18:41,2562054218,121.18571428571428,24.885714285714286
中壢區-交流道B,TER-9999,中壢派出所,2025-08-08,11:29:07,2641986059,121.19642857142857,24.896428571428572
中壢區-B園區-入口,TER-9999,中壢派出所,2025-08-08,11:40:54,2497330458,121.15357142857142,24.853571428571428
中壢區-交流道B,TER-9999,中壢派出所,2025-08-08,11:40:54,2641986059,121.19642857142857,24.896428571428572
中壢區-交流道B,TER-9999,中壢派出所,2025-08-08,11:57:18,2641986059,121.19642857142857,24.896428571428572
中壢區-B園區-入口,TER-9999,中壢派出所,2025-08-08,12:07:46,2497330458,121.15357142857142,24.853571428571428
中壢區-B商業大道-1,TER-9999,中壢派出所,2025-08-08,12:17:40,2288630220,121.175,24.875
中壢區-交流道B,TER-9999,中壢派出所,2025-08-08,12:29:01,2641986059,121.19642857142857,24.896428571428572
中壢區-B商業大道-2,TER-9999,中壢派出所,2025-08-08,12:29:01,2562054218,121.18571428571428,24.885714285714286
中壢區-交流道B,TER-9999,中壢派出所,2025-08-08,12:38:52,2641986059,121.19642857142857,24.896428571428572
中壢區-B園區-入口,TER-9999,中壢派出所,2025-08-08,12:49:04,2497330458,121.15357142857142,24.853571428571428
中壢區-B商業大道-1,TER-9999,中壢派出所,2025-08-08,12:59:51,2288630220,121.175,24.875
中壢區-B商業大道-2,TER-9999,中壢派出所,2025-08-08,13:09:58,2562054218,121.18571428571428,24.885714285714286
中壢區-B商業大道-2,TER-9999,中壢派出所,2025-08-08,13:09:58,2562054218,121.18571428571428,24.885714285714286
中壢區-B商業大道-2,TER-9999,中壢派出所,2025-08-08,13:20:09,2562054218,121.18571428571428,24.885714285714286
中壢區-B商業大道-2,TER-9999,中壢派出所,2025-08-08,13:29:39,2562054218,121.18571428571428,24.885714285714286
中壢區-交流道B,TER-9999,中壢派出所,2025-08-08,13:41:15,2641986059,121.19642857142857,24.896428571428572
中壢區-B商業大道-1,TER-9999,中壢派出所,2025-08-08,13:49:18,2288630220,121.175,24.875
中壢區-B園區-入口,TER-9999,中壢派出所,2025-08-08,13:49:18,2497330458,121.15357142857142,24.853571428571428
中壢區-B商業大道-1,TER-9999,中壢派出所,2025-08-08,14:00:52,2288630220,121.175,24.875
中壢區-B商業大道-2,TER-9999,中壢派出所,2025-08-08,14:12:21,2562054218,121.18571428571428,24.885714285714286
中壢區-交流道B,TER-9999,中壢派出所,2025-08-08,14:21:18,2641986059,121.19642857142857,24.896428571428572
中壢區-B園區-入口,TER-9999,中壢派出所,2025-08-08,14:32:17,2497330458,121.15357142857142,24.853571428571428
中壢區-交流道B,TER-9999,中壢派出所,2025-08-08,14:32:17,2641986059,121.19642857142857,24.896428571428572
中壢區-交流道B,TER-9999,中壢派出所,2025-08-08,14:45:12,2641986059,121.19642857142857,24.896428571428572
中壢區-B商業大道-2,TER-9999,中壢派出所,2025-08-08,14:55:38,2562054218,121.18571428571428,24.885714285714286
中壢區-交流道B,TER-9999,中壢派出所,2025-08-08,15:05:30,2641986059,121.19642857142857,24.896428571428572
中壢區-B園區-入口,TER-9999,中壢派出所,2025-08-08,15:15:13,2497330458,121.15357142857142,24.853571428571428
中壢區-交流道B,TER-9999,中壢派出所,2025-08-08,15:15:13,2641986059,121.19642857142857,24.896428571428572
中壢區-交流道B,TER-9999,中壢派出所,2025-08-08,15:21:53,2641986059,121.19642857142857,24.896428571428572
中壢區-B園區-內部,NOR-1005,中壢派出所,2025-08-08,17:37:52,2757057287,121.16428571428571,24.864285714285714
中壢區-B園區-內部,NOR-1002,中壢派出所,2025-08-08,17:39:37,2757057287,121.16428571428571,24.864285714285714
中壢區-B園區-入口,NOR-1002,中壢派出所,2025-08-08,17:47:42,2497330458,121.15357142857142,24.853571428571428
中壢區-B園區-內部,NOR-1004,中壢派出所,2025-08-08,17:56:18,2757057287,121.16428571428571,24.864285714285714
中壢區-交流道B,NOR-1002,中壢派出所,2025-08-08,17:58:37,2641986059,121.19642857142857,24.896428571428572
中壢區-B園區-內部,NOR-1003,中壢派出所,2025-08-08,17:58:42,2757057287,121.16428571428571,24.864285714285714
中壢區-B園區-內部,NOR-1004,中壢派出所,2025-08-08,18:07:46,2757057287,121.16428571428571,24.864285714285714
交通幹道-AB段,NOR-1002,交通大隊,2025-08-08,18:08:26,2252769213,121.34642857142858,25.046428571428574
中壢區-B園區-入口,NOR-1003,中壢派出所,2025-08-08,18:09:20,2497330458,121.15357142857142,24.853571428571428
中壢區-B園區-內部,NOR-1005,中壢派出所,2025-08-08,18:09:27,2757057287,121.16428571428571,24.864285714285714
中壢區-B園區-內部,NOR-1002,中壢派出所,2025-08-08,18:13:09,2757057287,121.16428571428571,24.864285714285714
中壢區-B園區-內部,NOR-1001,中壢派出所,2025-08-08,18:17:44,2757057287,121.16428571428571,24.864285714285714
中壢區-B園區-內部,NOR-1003,中壢派出所,2025-08-08,18:18:20,2757057287,121.16428571428571,24.864285714285714
中壢區-B園區-入口,NOR-1004,中壢派出所,2025-08-08,18:18:57,2497330458,121.15357142857142,24.853571428571428
楊梅區-交流道A,NOR-1002,楊梅派出所,2025-08-08,18:19:26,2215275639,121.14285714285714,24.842857142857145
中壢區-B園區-入口,NOR-1005,中壢派出所,2025-08-08,18:20:05,2497330458,121.15357142857142,24.853571428571428
中壢區-交流道B,NOR-1003,中壢派出所,2025-08-08,18:20:35,2641986059,121.19642857142857,24.896428571428572
楊梅區-A住宅區-巷口,NOR-1002,楊梅派出所,2025-08-08,18:28:44,2874031857,121.1,24.8
中壢區-交流道B,NOR-1004,中壢派出所,2025-08-08,18:29:00,2641986059,121.19642857142857,24.896428571428572
交通幹道-AB段,NOR-1003,交通大隊,2025-08-08,18:31:06,2252769213,121.34642857142858,25.046428571428574
中壢區-交流道B,NOR-1005,中壢派出所,2025-08-08,18:31:33,2641986059,121.19642857142857,24.896428571428572
交通幹道-AB段,NOR-1004,交通大隊,2025-08-08,18:38:03,2252769213,121.34642857142858,25.046428571428574
交通幹道-AB段,NOR-1005,交通大隊,2025-08-08,18:40:18,2252769213,121.34642857142858,25.046428571428574
楊梅區-交流道A,NOR-1003,楊梅派出所,2025-08-08,18:42:46,2215275639,121.14285714285714,24.842857142857145
楊梅區-交流道A,NOR-1004,楊梅派出所,2025-08-08,18:47:50,2215275639,121.14285714285714,24.842857142857145
楊梅區-交流道A,NOR-1005,楊梅派出所,2025-08-08,18:48:44,2215275639,121.14285714285714,24.842857142857145
楊梅區-A住宅區-巷口,NOR-1003,楊梅派出所,2025-08-08,18:52:35,2874031857,121.1,24.8
楊梅區-A住宅區-巷口,NOR-1005,楊梅派出所,2025-08-08,18:57:22,2874031857,121.1,24.8
楊梅區-A住宅區-巷口,NOR-1004,楊梅派出所,2025-08-08,18:59:10,2874031857,121.1,24.8
中壢區-B園區-內部,NOR-1001,中壢派出所,2025-08-08,19:07:23,2757057287,121.16428571428571,24.864285714285714
中壢區-B園區-入口,NOR-1001,中壢派出所,2025-08-08,19:18:19,2497330458,121.15357142857142,24.853571428571428
中壢區-交流道B,NOR-1001,中壢派出所,2025-08-08,19:28:34,2641986059,121.19642857142857,24.896428571428572
交通幹道-AB段,NOR-1001,交通大隊,2025-08-08,19:39:51,2252769213,121.34642857142858,25.046428571428574
楊梅區-交流道A,NOR-1001,楊梅派出所,2025-08-08,19:48:23,2215275639,121.14285714285714,24.842857142857145
楊梅區-A住宅區-巷口,NOR-1001,楊梅派出所,2025-08-08,19:59:25,2874031857,121.1,24.8
平鎮區-C住宅區-巷口,ACC-0001,平鎮派出所,2025-08-08,22:17:46,2191843108,121.20714285714286,24.90714285714286
平鎮區-C住宅區-巷口,DEL-8888,平鎮派出所,2025-08-08,22:17:56,2191843108,121.20714285714286,24.90714285714286
平鎮區-C住宅區-巷口,ACC-0002,平鎮派出所,2025-08-08,22:18:08,2191843108,121.20714285714286,24.90714285714286
交通幹道-CP段,ACC-0001,交通大隊,2025-08-08,22:27:42,2704238305,121.4,25.1
交通幹道-CP段,DEL-8888,交通大隊,2025-08-08,22:27:50,2704238305,121.4,25.1
交通幹道-CP段,ACC-0002,交通大隊,2025-08-08,22:28:04,2704238305,121.4,25.1
八德區-P公園-角落,ACC-0001,八德分局,2025-08-08,22:37:58,2560568920,121.29285714285714,24.992857142857144
八德區-P公園-角落,DEL-8888,八德分局,2025-08-08,22:38:08,2560568920,121.29285714285714,24.992857142857144
八德區-P公園-角落,ACC-0002,八德分局,2025-08-08,22:38:16,2560568920,121.29285714285714,24.992857142857144
大溪區-P停車場-後方,ACC-0001,八德分局,2025-08-08,22:49:07,2584538419,121.30357142857143,25.00357142857143
大溪區-P停車場-後方,DEL-8888,八德分局,2025-08-08,22:49:19,2584538419,121.30357142857143,25.00357142857143
大溪區-P停車場-後方,ACC-0002,八德分局,2025-08-08,22:49:31,2584538419,121.30357142857143,25.00357142857143
大溪區-P停車場-後方,DEL-8888,八德分局,2025-08-08,23:07:16,2584538419,121.30357142857143,25.00357142857143
新屋區-P濱海涼亭,DEL-8888,八德分局,2025-08-08,23:17:15,2957220913,121.325,25.025000000000002
交通幹道-AD段,DEL-8888,交通大隊,2025-08-08,23:28:40,2691905166,121.37857142857143,25.07857142857143
楊梅區-A幹道-路口1,DEL-8888,楊梅派出所,2025-08-08,23:39:34,2696980084,121.11071428571428,24.810714285714287
楊梅區-A住宅區-巷口,DEL-8888,楊梅派出所,2025-08-08,23:51:25,2874031857,121.1,24.8
楊梅區-A住宅區-巷口,DEL-8888,楊梅派出所,2025-08-08,23:51:25,2874031857,121.1,24.8
平鎮區-C車站,ACC-0001,平鎮派出所,2025-08-09,00:09:00,2994521880,121.22857142857143,24.92857142857143
楊梅區-A超市前,ACC-0002,楊梅派出所,2025-08-09,00:39:00,2451257426,121.13214285714285,24.83214285714286
楊梅區-A住宅區-巷口,DEL-8888,楊梅派出所,2025-08-09,07:21:33,2874031857,121.1,24.8
平鎮區-C車站,ACC-0001,平鎮派出所,2025-08-09,07:56:07,2994521880,121.22857142857143,24.92857142857143
楊梅區-A超市前,ACC-0002,楊梅派出所,2025-08-09,09:16:06,2451257426,121.13214285714285,24.83214285714286
楊梅區-A住宅區-巷口,SPA-7777,楊梅派出所,2025-08-10,17:08:34,2874031857,121.1,24.8
楊梅區-交流道A,SPA-7777,楊梅派出所,2025-08-10,17:18:24,2215275639,121.14285714285714,24.842857142857145
交通幹道-AS段,SPA-7777,交通大隊,2025-08-10,17:28:21,2697801212,121.33571428571429,25.03571428571429
龜山區-S工業區-路口,SPA-7777,龜山派出所,2025-08-10,17:38:06,2913793981,121.27142857142857,24.97142857142857
平鎮區-C住宅區-巷口,ACC-0001,平鎮派出所,2025-08-10,22:30:08,2191843108,121.20714285714286,24.90714285714286
平鎮區-C住宅區-巷口,DEL-8888,平鎮派出所,2025-08-10,22:30:22,2191843108,121.20714285714286,24.90714285714286
平鎮區-C住宅區-巷口,ACC-0002,平鎮派出所,2025-08-10,22:30:36,2191843108,121.20714285714286,24.90714285714286
交通幹道-CP段,ACC-0001,交通大隊,2025-08-10,22:39:57,2704238305,121.4,25.1
交通幹道-CP段,DEL-8888,交通大隊,2025-08-10,22:40:08,2704238305,121.4,25.1
交通幹道-CP段,ACC-0002,交通大隊,2025-08-10,22:40:23,2704238305,121.4,25.1
八德區-P公園-角落,ACC-0001,八德分局,2025-08-10,22:48:58,2560568920,121.29285714285714,24.992857142857144
八德區-P公園-角落,DEL-8888,八德分局,2025-08-10,22:49:06,2560568920,121.29285714285714,24.992857142857144
八德區-P公園-角落,ACC-0002,八德分局,2025-08-10,22:49:14,2560568920,121.29285714285714,24.992857142857144
大溪區-P停車場-後方,ACC-0001,八德分局,2025-08-10,22:58:58,2584538419,121.30357142857143,25.00357142857143
大溪區-P停車場-後方,DEL-8888,八德分局,2025-08-10,22:59:07,2584538419,121.30357142857143,25.00357142857143
大溪區-P停車場-後方,ACC-0002,八德分局,2025-08-10,22:59:15,2584538419,121.30357142857143,25.00357142857143
大溪區-P停車場-後方,DEL-8888,八德分局,2025-08-10,23:20:12,2584538419,121.30357142857143,25.00357142857143
新屋區-P濱海涼亭,DEL-8888,八德分局,2025-08-10,23:30:25,2957220913,121.325,25.025000000000002
交通幹道-AD段,DEL-8888,交通大隊,2025-08-10,23:39:51,2691905166,121.37857142857143,25.07857142857143
楊梅區-A幹道-路口1,DEL-8888,楊梅派出所,2025-08-10,23:50:12,2696980084,121.11071428571428,24.810714285714287
楊梅區-A住宅區-巷口,DEL-8888,楊梅派出所,2025-08-11,00:00:39,2874031857,121.1,24.8
楊梅區-A住宅區-巷口,DEL-8888,楊梅派出所,2025-08-11,00:00:39,2874031857,121.1,24.8
龍潭區-D湖畔道路,ACC-0001,龍潭派出所,2025-08-11,00:22:00,2418456533,121.25,24.950000000000003
平鎮區-C車站,ACC-0002,平鎮派出所,2025-08-11,00:52:00,2994521880,121.22857142857143,24.92857142857143
楊梅區-A住宅區-巷口,DEL-8888,楊梅派出所,2025-08-11,07:12:55,2874031857,121.1,24.8
楊梅區-A住宅區-巷口,NOR-1003,楊梅派出所,2025-08-11,08:12:02,2874031857,121.1,24.8
楊梅區-交流道A,NOR-1003,楊梅派出所,2025-08-11,08:21:14,2215275639,121.14285714285714,24.842857142857145
楊梅區-A住宅區-巷口,NOR-1005,楊梅派出所,2025-08-11,08:22:52,2874031857,121.1,24.8
楊梅區-A住宅區-巷口,NOR-1001,楊梅派出所,2025-08-11,08:27:31,2874031857,121.1,24.8
楊梅區-A住宅區-巷口,NOR-1002,楊梅派出所,2025-08-11,08:29:15,2874031857,121.1,24.8
交通幹道-AB段,NOR-1003,交通大隊,2025-08-11,08:29:19,2252769213,121.34642857142858,25.046428571428574
楊梅區-交流道A,NOR-1005,楊梅派出所,2025-08-11,08:34:00,2215275639,121.14285714285714,24.842857142857145
中壢區-交流道B,NOR-1003,中壢派出所,2025-08-11,08:37:36,2641986059,121.19642857142857,24.896428571428572
楊梅區-A住宅區-巷口,NOR-1004,楊梅派出所,2025-08-11,08:38:15,2874031857,121.1,24.8
楊梅區-交流道A,NOR-1001,楊梅派出所,2025-08-11,08:39:21,2215275639,121.14285714285714,24.842857142857145
楊梅區-交流道A,NOR-1002,楊梅派出所,2025-08-11,08:40:12,2215275639,121.14285714285714,24.842857142857145
交通幹道-AB段,NOR-1005,交通大隊,2025-08-11,08:44:36,2252769213,121.34642857142858,25.046428571428574
中壢區-B園區-入口,NOR-1003,中壢派出所,2025-08-11,08:48:34,2497330458,121.15357142857142,24.853571428571428
交通幹道-AB段,NOR-1001,交通大隊,2025-08-11,08:48:52,2252769213,121.34642857142858,25.046428571428574
楊梅區-交流道A,NOR-1004,楊梅派出所,2025-08-11,08:49:28,2215275639,121.14285714285714,24.842857142857145
交通幹道-AB段,NOR-1002,交通大隊,2025-08-11,08:50:19,2252769213,121.34642857142858,25.046428571428574
中壢區-交流道B,NOR-1005,中壢派出所,2025-08-11,08:55:57,2641986059,121.19642857142857,24.896428571428572
中壢區-交流道B,NOR-1001,中壢派出所,2025-08-11,08:57:24,2641986059,121.19642857142857,24.896428571428572
中壢區-B園區-內部,NOR-1003,中壢派出所,2025-08-11,08:58:58,2757057287,121.16428571428571,24.864285714285714
中壢區-B園區-內部,NOR-1003,中壢派出所,2025-08-11,08:58:58,2757057287,121.16428571428571,24.864285714285714
交通幹道-AB段,NOR-1004,交通大隊,2025-08-11,08:59:10,2252769213,121.34642857142858,25.046428571428574
中壢區-交流道B,NOR-1002,中壢派出所,2025-08-11,08:59:34,2641986059,121.19642857142857,24.896428571428572
中壢區-B園區-入口,NOR-1005,中壢派出所,2025-08-11,09:06:11,2497330458,121.15357142857142,24.853571428571428
中壢區-B園區-入口,NOR-1002,中壢派出所,2025-08-11,09:07:37,2497330458,121.15357142857142,24.853571428571428
中壢區-B園區-入口,NOR-1001,中壢派出所,2025-08-11,09:09:02,2497330458,121.15357142857142,24.853571428571428
中壢區-交流道B,NOR-1004,中壢派出所,2025-08-11,09:09:52,2641986059,121.19642857142857,24.896428571428572
中壢區-B園區-入口,TER-9999,中壢派出所,2025-08-11,09:12:00,2497330458,121.15357142857142,24.853571428571428
中壢區-B園區-內部,NOR-1005,中壢派出所,2025-08-11,09:14:26,2757057287,121.16428571428571,24.864285714285714
中壢區-B園區-內部,NOR-1005,中壢派出所,2025-08-11,09:14:26,2757057287,121.16428571428571,24.864285714285714
中壢區-B園區-內部,NOR-1002,中壢派出所,2025-08-11,09:16:34,2757057287,121.16428571428571,24.864285714285714
中壢區-B園區-內部,NOR-1002,中壢派出所,2025-08-11,09:16:34,2757057287,121.16428571428571,24.864285714285714
中壢區-B園區-入口,NOR-1004,中壢派出所,2025-08-11,09:18:04,2497330458,121.15357142857142,24.853571428571428
中壢區-B園區-內部,NOR-1001,中壢派出所,2025-08-11,09:18:23,2757057287,121.16428571428571,24.864285714285714
中壢區-B園區-內部,NOR-1001,中壢派出所,2025-08-11,09:18:23,2757057287,121.16428571428571,24.864285714285714
中壢區-B園區-內部,NOR-1004,中壢派出所,2025-08-11,09:26:36,2757057287,121.16428571428571,24.864285714285714
中壢區-B園區-內部,NOR-1004,中壢派出所,2025-08-11,09:26:36,2757057287,121.16428571428571,24.864285714285714
中壢區-B園區-入口,TER-9999,中壢派出所,2025-08-11,09:28:18,2497330458,121.15357142857142,24.853571428571428
龍潭區-D湖畔道路,ACC-0001,龍潭派出所,2025-08-11,09:36:51,2418456533,121.25,24.950000000000003
中壢區-B園區-入口,TER-9999,中壢派出所,2025-08-11,09:39:08,2497330458,121.15357142857142,24.853571428571428
中壢區-B商業大道-1,TER-9999,中壢派出所,2025-08-11,09:49:33,2288630220,121.175,24.875
平鎮區-C車站,ACC-0002,平鎮派出所,2025-08-11,09:57:31,2994521880,121.22857142857143,24.92857142857143
中壢區-B商業大道-1,TER-9999,中壢派出所,2025-08-11,10:00:29,2288630220,121.175,24.875
中壢區-B商業大道-2,TER-9999,中壢派出所,2025-08-11,10:00:29,2562054218,121.18571428571428,24.885714285714286
中壢區-B商業大道-1,TER-9999,中壢派出所,2025-08-11,10:06:47,2288630220,121.175,24.875
中壢區-B商業大道-2,TER-9999,中壢派出所,2025-08-11,10:18:18,2562054218,121.18571428571428,24.885714285714286
中壢區-交流道B,TER-9999,中壢派出所,2025-08-11,10:26:19,2641986059,121.19642857142857,24.896428571428572
中壢區-B園區-入口,TER-9999,中壢派出所,2025-08-11,10:38:00,2497330458,121.15357142857142,24.853571428571428
中壢區-B商業大道-2,TER-9999,中壢派出所,2025-08-11,10:38:00,2562054218,121.18571428571428,24.885714285714286
中壢區-B商業大道-2,TER-9999,中壢派出所,2025-08-11,10:49:22,2562054218,121.18571428571428,24.885714285714286
中壢區-B園區-入口,TER-9999,中壢派出所,2025-08-11,11:00:31,2497330458,121.15357142857142,24.853571428571428
中壢區-B商業大道-1,TER-9999,中壢派出所,2025-08-11,11:11:08,2288630220,121.175,24.875
中壢區-B商業大道-2,TER-9999,中壢派出所,2025-08-11,11:20:39,2562054218,121.18571428571428,24.885714285714286
中壢區-B商業大道-1,TER-9999,中壢派出所,2025-08-11,11:20:39,2288630220,121.175,24.875
中壢區-B商業大道-1,TER-9999,中壢派出所,2025-08-11,11:34:54,2288630220,121.175,24.875
中壢區-B商業大道-2,TER-9999,中壢派出所,2025-08-11,11:46:37,2562054218,121.18571428571428,24.885714285714286
中壢區-交流道B,TER-9999,中壢派出所,2025-08-11,11:57:19,2641986059,121.19642857142857,24.896428571428572
中壢區-B商業大道-2,TER-9999,中壢派出所,2025-08-11,12:09:15,2562054218,121.18571428571428,24.885714285714286
中壢區-B園區-入口,TER-9999,中壢派出所,2025-08-11,12:09:15,2497330458,121.15357142857142,24.853571428571428
中壢區-B商業大道-2,TER-9999,中壢派出所,2025-08-11,12:19:41,2562054218,121.18571428571428,24.885714285714286
中壢區-B園區-入口,TER-9999,中壢派出所,2025-08-11,12:30:57,2497330458,121.15357142857142,24.853571428571428
中壢區-B商業大道-1,TER-9999,中壢派出所,2025-08-11,12:41:22,2288630220,121.175,24.875
中壢區-B商業大道-2,TER-9999,中壢派出所,2025-08-11,12:50:58,2562054218,121.18571428571428,24.885714285714286
中壢區-B商業大道-2,TER-9999,中壢派出所,2025-08-11,12:50:58,2562054218,121.18571428571428,24.885714285714286
中壢區-B商業大道-2,TER-9999,中壢派出所,2025-08-11,12:57:21,2562054218,121.18571428571428,24.885714285714286
中壢區-B商業大道-2,TER-9999,中壢派出所,2025-08-11,13:06:18,2562054218,121.18571428571428,24.885714285714286
中壢區-交流道B,TER-9999,中壢派出所,2025-08-11,13:15:06,2641986059,121.19642857142857,24.896428571428572
中壢區-B園區-入口,TER-9999,中壢派出所,2025-08-11,13:25:57,2497330458,121.15357142857142,24.853571428571428
中壢區-交流道B,TER-9999,中壢派出所,2025-08-11,13:25:57,2641986059,121.19642857142857,24.896428571428572
中壢區-交流道B,TER-9999,中壢派出所,2025-08-11,13:33:19,2641986059,121.19642857142857,24.896428571428572
中壢區-B園區-入口,TER-9999,中壢派出所,2025-08-11,13:43:39,2497330458,121.15357142857142,24.853571428571428
中壢區-B商業大道-1,TER-9999,中壢派出所,2025-08-11,13:51:41,2288630220,121.175,24.875
中壢區-B商業大道-2,TER-9999,中壢派出所,2025-08-11,14:00:39,2562054218,121.18571428571428,24.885714285714286
中壢區-B商業大道-1,TER-9999,中壢派出所,2025-08-11,14:00:39,2288630220,121.175,24.875
楊梅區-A住宅區-巷口,ACC-0001,楊梅派出所,2025-08-11,14:08:01,2874031857,121.1,24.8
中壢區-B商業大道-1,TER-9999,中壢派出所,2025-08-11,14:10:53,2288630220,121.175,24.875
楊梅區-交流道A,ACC-0001,楊梅派出所,2025-08-11,14:17:22,2215275639,121.14285714285714,24.842857142857145
交通幹道-AB段,ACC-0001,交通大隊,2025-08-11,14:29:21,2252769213,121.34642857142858,25.046428571428574
中壢區-交流道B,ACC-0001,中壢派出所,2025-08-11,14:41:07,2641986059,121.19642857142857,24.896428571428572
中壢區-B園區-入口,ACC-0001,中壢派出所,2025-08-11,14:50:38,2497330458,121.15357142857142,24.853571428571428
